	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
ID:463	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\gendarme\swf-wizard-runner\GuiRunner.cs	106					"unexpected.Append (""Stack trace: "").Append (e);"	"unexpected.Append (""Rule:\t"").Append (CurrentRule).AppendLine ().AppendLine ();"	"catch (Exception e) {if (CurrentRule != null) unexpected.Append (""Rule:\t"").Append (CurrentRule).AppendLine ().AppendLine ();if (CurrentTarget != null)unexpected.Append (""Target:\t"").Append (CurrentTarget).AppendLine ().AppendLine ();unexpected.Append (""Stack trace: "").Append (e);}"
ID:464	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\gendarme\swf-wizard-runner\Wizard.cs	681			copy = false				catch (Exception) {// too many things can go wrong when copyingcopy = false;}
ID:465	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\gendarme\tools\supported\gd2i\gd2i.cs	258	"Console.WriteLine (""Unhandled exception caught: {0}"", e)"					result = 2;	"catch (Exception e) {Console.WriteLine (""Unhandled exception caught: {0}"", e);result = 2;}"
ID:466	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\gui-compare\InfoManager.cs	571	Console.WriteLine (e)					main.Progress = 0;	"catch (Exception e) {Console.WriteLine (e);Application.Invoke (delegate {main.Progress = 0;FileInfo masterinfoInfo = new FileInfo (masterinfo);if (masterinfoInfo.Exists) {main.Status = ""Download failed, reusing cached (possibly out of date) masterinfo"";if (done != null)done (masterinfo);}elsemain.Status = ""Download failed"";});}"
ID:467	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\gui-compare\Main.cs	39				return;	"d.VBox.Add (new Label (""There was a problem while trying to initialize the InfoManager\n\n"" + e.ToString ()));"	"Dialog d = new Dialog (""Error"", null, DialogFlags.Modal, new object [] {""OK"", ResponseType.Ok });"	"catch (Exception e) {Dialog d = new Dialog (""Error"", null, DialogFlags.Modal, new object [] {""OK"", ResponseType.Ok });d.VBox.Add (new Label (""There was a problem while trying to initialize the InfoManager\n\n"" + e.ToString ()));d.VBox.ShowAll ();d.Run ();return;}"
ID:468	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\gui-compare\Masterinfo.cs	258	"Console.Error.WriteLine (""Error loading {0}: {1}\n{2}"", file, e.Message, e)"			return null;			"catch (Exception e) {Console.Error.WriteLine (""Error loading {0}: {1}\n{2}"", file, e.Message, e);return null;}"
ID:469	..\data\MonoDevelop\monodevelop-4.3.3\main\external\Newtonsoft.Json\Src\Newtonsoft.Json\Serialization\DynamicValueProvider.cs	66		"throw new JsonSerializationException(""Error setting value to '{0}' on '{1}'."".FormatWith(CultureInfo.InvariantCulture, _memberInfo.Name, target.GetType()), ex);"					"catch (Exception ex) { throw new JsonSerializationException(""Error setting value to '{0}' on '{1}'."".FormatWith(CultureInfo.InvariantCulture, _memberInfo.Name, target.GetType()), ex); }"
ID:470	..\data\MonoDevelop\monodevelop-4.3.3\main\external\Newtonsoft.Json\Src\Newtonsoft.Json\Serialization\DynamicValueProvider.cs	100		"throw new JsonSerializationException(""Error getting value from '{0}' on '{1}'."".FormatWith(CultureInfo.InvariantCulture, _memberInfo.Name, target.GetType()), ex);"					"catch (Exception ex) { throw new JsonSerializationException(""Error getting value from '{0}' on '{1}'."".FormatWith(CultureInfo.InvariantCulture, _memberInfo.Name, target.GetType()), ex); }"
ID:471	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NGit\NGit\Config.cs	372		"throw new ArgumentException(msg, err);"				string typeName = value.GetType().FullName;	"catch (Exception err){string typeName = value.GetType().FullName;string msg = MessageFormat.Format(JGitText.Get().enumValuesNotAvailable, typeName);throw new ArgumentException(msg, err);}"
ID:472	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NGit\NGit\GitIndex.cs	319							catch (Exception){}
ID:473	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NGit\NGit.Util.IO\InterruptTimer.cs	148							catch (Exception){}
ID:474	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NGit\NGit.Util.IO\InterruptTimer.cs	207							catch (Exception){}
ID:475	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	212		throw (JSchException)e;	connected = false		if (e is JSchException){throw (JSchException)e;}	Disconnect();	"catch (Exception e){connected = false;Disconnect();if (e is JSchException){throw (JSchException)e;}throw new JSchException(e.ToString(), e);}"
ID:476	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	402		throw new IOException(e.ToString());				this.Close();	catch (Exception e){this.Close();throw new IOException(e.ToString());}
ID:477	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	595							catch (Exception){}
ID:478	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	625							catch (Exception){}
ID:479	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	657							catch (Exception){}
ID:480	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	693							catch (Exception){}
ID:481	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	824							catch (Exception){}
ID:482	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\Channel.cs	888							catch (Exception){}
ID:483	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelAgentForwarding.cs	107			close = true			Disconnect();	catch (Exception){close = true;Disconnect();}
ID:484	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelAgentForwarding.cs	321							catch (Exception){}
ID:485	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelDirectTCPIP.cs	71		throw (JSchException)e;	io = null		if (e is JSchException){throw (JSchException)e;}	io.Close();	catch (Exception e){io.Close();io = null;Channel.Del(this);if (e is JSchException){throw (JSchException)e;}}
ID:486	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelDirectTCPIP.cs	103							catch (Exception){}
ID:487	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelExec.cs	47		throw (JSchException)e;			if (e is JSchException){throw (JSchException)e;}		"catch (Exception e){if (e is JSchException){throw (JSchException)e;}if (e is Exception){throw new JSchException(""ChannelExec"", (Exception)e);}throw new JSchException(""ChannelExec"");}"
ID:488	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelForwardedTCPIP.cs	75			close = true	return;		SendOpenFailure(SSH_OPEN_ADMINISTRATIVELY_PROHIBITED);	catch (Exception){SendOpenFailure(SSH_OPEN_ADMINISTRATIVELY_PROHIBITED);close = true;Disconnect();return;}
ID:489	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelForwardedTCPIP.cs	109							catch (Exception){}
ID:490	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelForwardedTCPIP.cs	371							catch (Exception){}
ID:491	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSession.cs	170							catch (Exception){}
ID:492	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSession.cs	268							catch (Exception){}
ID:493	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	230		throw (JSchException)e;			if (e is JSchException){throw (JSchException)e;}		"catch (Exception e){//System.err.println(e);if (e is JSchException){throw (JSchException)e;}if (e is Exception){throw new JSchException(e.ToString(), (Exception)e);}throw new JSchException(e.ToString());}"
ID:494	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	315							catch (Exception){}
ID:495	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	331		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:496	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	464							catch (Exception){}
ID:497	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	384		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, e.ToString(), (Exception)e);}throw new SftpException(SSH_FX_FAILURE, e.ToString());}"
ID:498	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	542		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, e.ToString(), (Exception)e);}throw new SftpException(SSH_FX_FAILURE, e.ToString());}"
ID:499	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	602							catch (Exception){}
ID:500	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	595		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, e.ToString(), (Exception)e);}throw new SftpException(SSH_FX_FAILURE, e.ToString());}"
ID:501	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	802							catch (Exception){}
ID:502	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	789		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:503	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	914		throw new IOException(e.ToString());					catch (Exception e){throw new IOException(e.ToString());}
ID:504	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1009		throw new IOException(e.ToString());					catch (Exception e){throw new IOException(e.ToString());}
ID:505	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1052		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}	FilePath _dstFile = new FilePath(_dst);	"catch (Exception e){if (!_dstExist && _dst != null){FilePath _dstFile = new FilePath(_dst);if (_dstFile.Exists() && _dstFile.Length() == 0){_dstFile.Delete();}}if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:506	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1196		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:507	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1232		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:508	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1496		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:509	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1650		"throw new IOException(""error"");"					"catch (Exception){throw new IOException(""error"");}"
ID:510	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1748		"throw new IOException(""error"");"					"catch (Exception){throw new IOException(""error"");}"
ID:511	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1771		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:512	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	1940		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:513	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2002		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:514	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2052		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:515	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2111		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:516	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2153							catch (Exception){}
ID:517	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2177		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:518	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2209		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:519	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2241		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:520	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2273		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:521	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2305		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:522	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2348		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:523	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2386		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:524	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2411		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:525	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2455		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:526	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2479		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:527	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2555		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:528	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2584		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:529	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	2637		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:530	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	3167							catch (Exception){}
ID:531	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSftp.cs	3370		throw (SftpException)e;			if (e is SftpException){throw (SftpException)e;}		"catch (Exception e){if (e is SftpException){throw (SftpException)e;}if (e is Exception){throw new SftpException(SSH_FX_FAILURE, string.Empty, (Exception)e);}throw new SftpException(SSH_FX_FAILURE, string.Empty);}"
ID:532	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelShell.cs	50		throw (JSchException)e;			if (e is JSchException){throw (JSchException)e;}		"catch (Exception e){if (e is JSchException){throw (JSchException)e;}if (e is Exception){throw new JSchException(""ChannelShell"", (Exception)e);}throw new JSchException(""ChannelShell"");}"
ID:533	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelSubsystem.cs	73		throw (JSchException)e;			if (e is JSchException){throw (JSchException)e;}		"catch (Exception e){if (e is JSchException){throw (JSchException)e;}if (e is Exception){throw new JSchException(""ChannelSubsystem"", (Exception)e);}throw new JSchException(""ChannelSubsystem"");}"
ID:534	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelX11.cs	153			close = true	return;		SendOpenFailure(SSH_OPEN_ADMINISTRATIVELY_PROHIBITED);	catch (Exception){SendOpenFailure(SSH_OPEN_ADMINISTRATIVELY_PROHIBITED);close = true;Disconnect();return;}
ID:535	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\ChannelX11.cs	173							catch (Exception){}
ID:536	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG1.cs	153	System.Console.Error.WriteLine(e)						catch (Exception ex){System.Console.Error.WriteLine(e);}
ID:537	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG1.cs	165		throw;					catch (Exception ex){//System.err.println(e);throw;}
ID:538	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG1.cs	286	System.Console.Error.WriteLine(ex)						catch (Exception ex){System.Console.Error.WriteLine(ex);}
ID:539	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG1.cs	344	System.Console.Error.WriteLine(ex)						catch (Exception ex){System.Console.Error.WriteLine(ex);}
ID:540	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG14.cs	212	System.Console.Error.WriteLine(e)						catch (Exception ex){System.Console.Error.WriteLine(e);}
ID:541	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG14.cs	224		throw;					catch (Exception ex){//System.err.println(e);throw;}
ID:542	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG14.cs	348	System.Console.Error.WriteLine(ex)						catch (Exception ex){System.Console.Error.WriteLine(ex);}
ID:543	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHG14.cs	404	System.Console.Error.WriteLine(ex)						catch (Exception ex){System.Console.Error.WriteLine(ex);}
ID:544	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHGEX.cs	97	System.Console.Error.WriteLine(e)						catch (Exception e){System.Console.Error.WriteLine(e);}
ID:545	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHGEX.cs	109		throw;					catch (Exception e){// System.err.println(e);throw;}
ID:546	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHGEX.cs	272	System.Console.Error.WriteLine(ex)						catch (Exception ex){System.Console.Error.WriteLine(ex);}
ID:547	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\DHGEX.cs	328	System.Console.Error.WriteLine(ex)						catch (Exception ex){System.Console.Error.WriteLine(ex);}
ID:548	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\NSch\NSch\HostKey.cs	119	"System.Console.Error.WriteLine(""getFingerPrint: "" + e)"						"catch (Exception e){System.Console.Error.WriteLine(""getFingerPrint: "" + e);}"
ID:549	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\Sharpen\Sharpen\FilePath.cs	112	Console.WriteLine (exception)			return false;			catch (Exception exception) {Console.WriteLine (exception);return false;}
ID:550	..\data\MonoDevelop\monodevelop-4.3.3\main\external\ngit\Sharpen\Sharpen\FilePath.cs	241				return false;			catch (Exception) {return false;}
ID:551	..\data\MonoDevelop\monodevelop-4.3.3\main\external\raygun4net\Mindscape.Raygun4Net\RaygunClient.cs	1173	"System.Diagnostics.Trace.WriteLine(string.Format(""Error Logging Exception to Raygun.io {0}"", ex.Message))"	throw;					"catch (Exception ex) { System.Diagnostics.Trace.WriteLine(string.Format(""Error Logging Exception to Raygun.io {0}"", ex.Message)); if (RaygunSettings.Settings.ThrowOnError) { throw; } }"
ID:552	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\AssemblyBrowserWidget.cs	605							catch (Exception) {}
ID:553	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\AssemblyBrowserWidget.cs	1142							catch (Exception) {}
ID:554	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\AssemblyLoader.cs	84	"LoggingService.LogError (""Error while loading assembly"", e)"			return new ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAssembly (FileName);			"catch (Exception e) {LoggingService.LogError (""Error while loading assembly"", e);return new ICSharpCode.NRefactory.TypeSystem.Implementation.DefaultUnresolvedAssembly (FileName);}"
ID:555	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\AssemblyBrowserTypeNodeBuilder.cs	59	"LoggingService.LogError (""Exception in assembly browser sort function."", e)"			return -1;			"catch (Exception e) {LoggingService.LogError (""Exception in assembly browser sort function."", e);return -1;}"
ID:556	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\AssemblyNodeBuilder.cs	109	"LoggingService.LogError (""Exception in assembly browser sort function."", e)"			return -1;			"catch (Exception e) {LoggingService.LogError (""Exception in assembly browser sort function."", e);return -1;}"
ID:557	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\AssemblyReferenceFolderNodeBuilder.cs	64							"catch (Exception) {//ctx.AddChild (new Error (MonoDevelop.Core.GettextCatalog.GetString (""Error while loading:"") + assemblyNameReference.FullName + ""/"" + e.Message));}"
ID:558	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\AssemblyReferenceNodeBuilder.cs	72	"LoggingService.LogError (""Exception in assembly browser sort function."", e)"			return -1;			"catch (Exception e) {LoggingService.LogError (""Exception in assembly browser sort function."", e);return -1;}"
ID:559	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\DomEventNodeBuilder.cs	65			label = evt.Name				catch (Exception) {label = evt.Name;}
ID:560	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\DomFieldNodeBuilder.cs	66			label = field.Name				catch (Exception) {label = field.Name;}
