	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
ID:1236	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\JavaScriptBinding\Project\Src\ES3\Generated\ES3Parser.cs	11550					ReportError(re);		"catch (RecognitionException re) { ReportError(re); Recover(input,re); retval.Tree = (object)adaptor.ErrorNode(input, retval.Start, input.LT(-1), re); }"
ID:1237	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\JavaScriptBinding\Project\Src\ES3\Generated\ES3Parser.cs	11652					ReportError(re);		"catch (RecognitionException re) { ReportError(re); Recover(input,re); retval.Tree = (object)adaptor.ErrorNode(input, retval.Start, input.LT(-1), re); }"
									
									
--------------------------------------------------------									
"Exception Type [Mono.Cecil.ResolutionException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1238	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\cecil\Mono.Cecil\CustomAttribute.cs	202			resolved = false			arguments.Clear ();	catch (ResolutionException) {if (arguments != null)arguments.Clear ();if (fields != null)fields.Clear ();if (properties != null)properties.Clear ();resolved = false;}
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.SharpDevelop.Project.ProjectStartException]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1239	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Project\Behaviors\DefaultProjectBehavior.cs	54				return;	MessageService.ShowError(ex.Message);		catch (ProjectStartException ex) {MessageService.ShowError(ex.Message);return;}
ID:1240	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Frontend\AddIn\Src\ProfilerRunner.cs	156				return null;	MessageService.ShowError(ex.Message);		catch (ProjectStartException ex) {MessageService.ShowError(ex.Message);return null;}
									
									
--------------------------------------------------------									
"Exception Type [NAntAddInException]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1241	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\NAnt\NAnt.AddIn\Src\Commands\RunNAntCommand.cs	44					MessageService.ShowMessage(ex.Message);		catch (NAntAddInException ex) { MessageService.ShowMessage(ex.Message); }
ID:1242	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\NAnt\NAnt.AddIn\Src\Commands\RunNAntCleanTargetCommand.cs	44					MessageService.ShowMessage(ex.Message);		catch (NAntAddInException ex) { MessageService.ShowMessage(ex.Message); }
									
									
--------------------------------------------------------									
"Exception Type [System.OperationCanceledException]: NumCatchBlock: 10, NumLogged: 1, NumThrown: 5, NumLoggedAndThrown: 0, NumLoggedNotThrown: 1."									
ID:1243	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\CSharpBinding\Project\Src\Parser\CSharpSymbolSearch.cs	96		throw;					catch (OperationCanceledException) {throw;}
ID:1244	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\CSharpBinding\Project\Src\Refactoring\CSharpCodeActionProviderDoozer.cs	112		throw;					catch (OperationCanceledException) {throw; // don't catch cancellations}
ID:1245	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\AvalonEdit.AddIn\Src\ContextActions\ContextActionsRenderer.cs	105				return;			catch (OperationCanceledException) {return;}
ID:1246	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\AvalonEdit.AddIn\Src\ContextActions\ContextActionsRenderer.cs	152	"LoggingService.Debug(""Cancelled loading context actions."")"			return;			"catch (OperationCanceledException) {LoggingService.Debug(""Cancelled loading context actions."");return;}"
ID:1247	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\SharpDevelop\Parser\LoadSolutionProjects.cs	195							catch (OperationCanceledException) {// ignore cancellation}
ID:1248	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\ILSpyAddIn\DecompiledViewContent.cs	140							catch (OperationCanceledException) {// ignore cancellation}
ID:1249	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\ICSharpCode.Decompiler\Ast\AstMethodBodyBuilder.cs	70		throw;					catch (OperationCanceledException) {throw;}
ID:1250	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\CSharpBinding\Project\Src\Refactoring\IssueManager.cs	268							catch (OperationCanceledException) {}
ID:1251	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\CSharpBinding\Project\Src\Refactoring\SearchForIssuesCommand.cs	137		throw;					catch (OperationCanceledException) {throw;}
ID:1252	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Main\Base\Project\Src\Gui\Dialogs\AsynchronousWaitDialog.cs	128		throw;			if (ex.CancellationToken != h.CancellationToken)throw;		catch (OperationCanceledException ex) {// consume OperationCanceledExceptionif (ex.CancellationToken != h.CancellationToken)throw;}
									
									
--------------------------------------------------------									
"Exception Type [Microsoft.Scripting.SyntaxErrorException]: NumCatchBlock: 2, NumLogged: 1, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 1."									
ID:1253	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\Python\Python.Build.Tasks\Project\Src\PythonCompilerTask.cs	142	LogSyntaxError(ex)						catch (SyntaxErrorException ex) {LogSyntaxError(ex);}
ID:1254	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\Ruby\RubyBinding\Project\Src\RubyParser.cs	106							catch (SyntaxErrorException) {// Ignore.}
									
									
--------------------------------------------------------									
"Exception Type [PythonCompilerException]: NumCatchBlock: 2, NumLogged: 1, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 1."									
ID:1255	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\Python\Python.Build.Tasks\Project\Src\PythonCompilerTask.cs	142	LogError(ex.Message)						catch (PythonCompilerException ex) {LogError(ex.Message);}
ID:1256	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\Python\Python.Build.Tasks\Test\PythonCompilerTests.cs	32					"Assert.AreEqual(Resources.NoMainFileSpecified, ex.Message);"		"catch (PythonCompilerException ex) {Assert.AreEqual(Resources.NoMainFileSpecified, ex.Message);}"
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.WixBinding.WixDialogException]: NumCatchBlock: 6, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1257	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Test\DialogLoading\InvalidLocationTests.cs	64					"Assert.AreEqual(""Control"", ex.ElementName);"		"catch (WixDialogException ex) {Assert.AreEqual(""Control"", ex.ElementName);Assert.AreEqual(""Next"", ex.Id);Assert.AreEqual(""Required attribute 'X' is missing."", ex.Message);}"
ID:1258	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Test\DialogLoading\InvalidLocationTests.cs	90					"Assert.AreEqual(""Control"", ex.ElementName);"		"catch (WixDialogException ex) {Assert.AreEqual(""Control"", ex.ElementName);Assert.AreEqual(""Next"", ex.Id);Assert.AreEqual(""Required attribute 'Y' is missing."", ex.Message);}"
ID:1259	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Test\DialogLoading\InvalidSizeTests.cs	62					"Assert.AreEqual(""Dialog"", ex.ElementName);"		"catch (WixDialogException ex) {Assert.AreEqual(""Dialog"", ex.ElementName);Assert.AreEqual(""WelcomeDialog"", ex.Id);Assert.AreEqual(""Required attribute 'Height' is missing."", ex.Message);}"
ID:1260	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Test\DialogLoading\InvalidSizeTests.cs	86					"Assert.AreEqual(""Dialog"", ex.ElementName);"		"catch (WixDialogException ex) {Assert.AreEqual(""Dialog"", ex.ElementName);Assert.AreEqual(""WelcomeDialog"", ex.Id);Assert.AreEqual(""Required attribute 'Width' is missing."", ex.Message);}"
ID:1261	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Test\DialogLoading\InvalidSizeTests.cs	110					"Assert.AreEqual(""Dialog"", ex.ElementName);"		"catch (WixDialogException ex) {Assert.AreEqual(""Dialog"", ex.ElementName);Assert.AreEqual(""WelcomeDialog"", ex.Id);Assert.AreEqual(""The Height attribute's value, 'f', is not a legal integer value."", ex.Message);}"
ID:1262	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\WixBinding\Test\DialogLoading\InvalidSizeTests.cs	134					"Assert.AreEqual(""Dialog"", ex.ElementName);"		"catch (WixDialogException ex) {Assert.AreEqual(""Dialog"", ex.ElementName);Assert.AreEqual(""WelcomeDialog"", ex.Id);Assert.AreEqual(""The Width attribute's value, 'f', is not a legal integer value."", ex.Message);}"
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.IconEditor.InvalidIconException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1263	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\IconEditor\IconViewContent.cs	52					SD.MainThread.InvokeAsyncAndForget(delegate {MessageService.ShowHandledException(ex);if (WorkbenchWindow != null) {WorkbenchWindow.CloseWindow(true);}});	WorkbenchWindow.CloseWindow(true);	catch (InvalidIconException ex) {// call with a delay to work around a re-entrancy bug// when closing a workbench window while it is getting activatedSD.MainThread.InvokeAsyncAndForget(delegate {MessageService.ShowHandledException(ex);if (WorkbenchWindow != null) {WorkbenchWindow.CloseWindow(true);}});}
									
									
--------------------------------------------------------									
"Exception Type [System.Security.Cryptography.CryptographicException]: NumCatchBlock: 5, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1264	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\cecil\Mono.Security.Cryptography\CryptoConvert.cs	138					"try {CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;rsa = new RSACryptoServiceProvider (csp);rsa.ImportParameters (rsap);}catch {// rethrow original, not the later, exception if this failsthrow ce;}"		"catch (CryptographicException ce) {// this may cause problem when this code is run under// the SYSTEM identity on Windows (e.g. ASP.NET). See// http://bugzilla.ximian.com/show_bug.cgi?id=77559try {CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;rsa = new RSACryptoServiceProvider (csp);rsa.ImportParameters (rsap);}catch {// rethrow original, not the later, exception if this failsthrow ce;}}"
ID:1265	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\cecil\Mono.Security.Cryptography\CryptoConvert.cs	191			csp.Flags = CspProviderFlags.UseMachineKeyStore			CspParameters csp = new CspParameters ();	catch (CryptographicException) {// this may cause problem when this code is run under// the SYSTEM identity on Windows (e.g. ASP.NET). See// http://bugzilla.ximian.com/show_bug.cgi?id=77559CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;rsa = new RSACryptoServiceProvider (csp);rsa.ImportParameters (rsap);}
ID:1266	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\CryptoConvert.cs	174					"try {CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;rsa = new RSACryptoServiceProvider (csp);rsa.ImportParameters (rsap);}catch {// rethrow original, not the later, exception if this failsthrow ce;}"		"catch (CryptographicException ce) {// this may cause problem when this code is run under// the SYSTEM identity on Windows (e.g. ASP.NET). See// http://bugzilla.ximian.com/show_bug.cgi?id=77559try {CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;rsa = new RSACryptoServiceProvider (csp);rsa.ImportParameters (rsap);}catch {// rethrow original, not the later, exception if this failsthrow ce;}}"
ID:1267	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\CryptoConvert.cs	259					"try {CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;dsa = new DSACryptoServiceProvider (csp);dsa.ImportParameters (dsap);}catch {// rethrow original, not the later, exception if this failsthrow ce;}"		"catch (CryptographicException ce) {// this may cause problem when this code is run under// the SYSTEM identity on Windows (e.g. ASP.NET). See// http://bugzilla.ximian.com/show_bug.cgi?id=77559try {CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;dsa = new DSACryptoServiceProvider (csp);dsa.ImportParameters (dsap);}catch {// rethrow original, not the later, exception if this failsthrow ce;}}"
ID:1268	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\CryptoConvert.cs	452			csp.Flags = CspProviderFlags.UseMachineKeyStore			CspParameters csp = new CspParameters ();	catch (CryptographicException) {// this may cause problem when this code is run under// the SYSTEM identity on Windows (e.g. ASP.NET). See// http://bugzilla.ximian.com/show_bug.cgi?id=77559CspParameters csp = new CspParameters ();csp.Flags = CspProviderFlags.UseMachineKeyStore;rsa = new RSACryptoServiceProvider (csp);rsa.ImportParameters (rsap);}
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.Decompiler.ReferenceResolvingException]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1269	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\ICSharpCode.Decompiler\Ast\AstBuilder.cs	895							catch (ReferenceResolvingException) {// TODO: add some kind of notification (a comment?) about possible problems with decompiled code due to unresolved references.}
ID:1270	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\ICSharpCode.Decompiler\Ast\AstBuilder.cs	1610							catch (ReferenceResolvingException) {// TODO: add some kind of notification (a comment?) about possible problems with decompiled code due to unresolved references.}
									
									
--------------------------------------------------------									
"Exception Type [System.Reflection.ReflectionTypeLoadException]: NumCatchBlock: 3, NumLogged: 0, NumThrown: 1, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1271	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\samples\ComponentInspector\ComponentInspector.Core\Src\ObjectBrowser\AssemblySupport.cs	142		"throw new Exception(""Exception on GetTypes(): "" + sb.ToString());"			"foreach (Type type in ex.Types) {sb.Append(i);if (type == null) {sb.Append("" - Exception: "");if (i < ex.LoaderExceptions.Length)sb.Append(ex.LoaderExceptions[i]);elsesb.Append(""<unknown>"");sb.Append(""\n"");} else {sb.Append("" - ["");sb.Append(type.Name);sb.Append(""]"");if (i < ex.LoaderExceptions.Length) {if (ex.LoaderExceptions[i] != null) {sb.Append("" Exception: "");sb.Append(ex.LoaderExceptions[i]);}}sb.Append(""\n"");}i++;}"	StringBuilder sb = new StringBuilder();	"catch (ReflectionTypeLoadException ex) {// Get the error information about loading the typesStringBuilder sb = new StringBuilder();int i = 0;foreach (Type type in ex.Types) {sb.Append(i);if (type == null) {sb.Append("" - Exception: "");if (i < ex.LoaderExceptions.Length)sb.Append(ex.LoaderExceptions[i]);elsesb.Append(""<unknown>"");sb.Append(""\n"");} else {sb.Append("" - ["");sb.Append(type.Name);sb.Append(""]"");if (i < ex.LoaderExceptions.Length) {if (ex.LoaderExceptions[i] != null) {sb.Append("" Exception: "");sb.Append(ex.LoaderExceptions[i]);}}sb.Append(""\n"");}i++;}throw new Exception(""Exception on GetTypes(): "" + sb.ToString());}"
ID:1272	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\reflection.cs	95			all_types = e.Types				catch (ReflectionTypeLoadException e) {all_types = e.Types;}
ID:1273	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\reflection.cs	110			all_types = e.Types				catch (ReflectionTypeLoadException e) {all_types = e.Types;}
									
									
--------------------------------------------------------									
"Exception Type [System.Xml.Schema.XmlSchemaInferenceException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1274	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	232					"AddTask(editor.FileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);"		"catch (XmlSchemaInferenceException ex) {AddTask(editor.FileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);}"
									
									
--------------------------------------------------------									
"Exception Type [System.Xml.Schema.XmlSchemaException]: NumCatchBlock: 4, NumLogged: 0, NumThrown: 1, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1275	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	363				return false;	"DisplayValidationError(schemaData.FileName, ex.Message, ex.LinePosition, ex.LineNumber);"	ShowValidationFailedMessage();	"catch (XmlSchemaException ex) {DisplayValidationError(schemaData.FileName, ex.Message, ex.LinePosition, ex.LineNumber);ShowValidationFailedMessage();ShowErrorList();return false;}"
ID:1276	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	353					"DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);"		"catch (XmlSchemaException ex) {DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);}"
ID:1277	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	405					"DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);"		"catch (XmlSchemaException ex) {DisplayValidationError(File.FileName, ex.Message, ex.LinePosition, ex.LineNumber);}"
ID:1278	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Highlighting\Xshd\HighlightingLoader.cs	43		"throw WrapException(ex, ex.LineNumber, ex.LinePosition);"					"catch (XmlSchemaException ex) {throw WrapException(ex, ex.LineNumber, ex.LinePosition);}"
									
									
--------------------------------------------------------									
"Exception Type [System.Xml.Xsl.XsltException]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1279	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	476					"AddTask(GetFileNameFromInnerException(ex, StylesheetFileName), GetInnerExceptionErrorMessage(ex), ex.LineNumber, ex.LinePosition, TaskType.Error);"		"catch (XsltException ex) {AddTask(GetFileNameFromInnerException(ex, StylesheetFileName), GetInnerExceptionErrorMessage(ex), ex.LineNumber, ex.LinePosition, TaskType.Error);}"
ID:1280	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	536					"AddTask(StylesheetFileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);"		"catch(XsltException ex) {AddTask(StylesheetFileName, ex.Message, ex.LinePosition, ex.LineNumber, TaskType.Error);}"
									
									
--------------------------------------------------------									
"Exception Type [System.Xml.Xsl.XsltCompileException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1281	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\XmlEditor\Project\Src\XmlView.cs	536					"AddTask(StylesheetFileName, GetInnerExceptionErrorMessage(ex), ex.LineNumber, ex.LinePosition, TaskType.Error);"		"catch(XsltCompileException ex) {AddTask(StylesheetFileName, GetInnerExceptionErrorMessage(ex), ex.LineNumber, ex.LinePosition, TaskType.Error);}"
									
									
--------------------------------------------------------									
"Exception Type [RuntimeException]: NumCatchBlock: 4, NumLogged: 0, NumThrown: 4, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1282	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\Irony\CompilerServices\AST\BinExprNode.cs	51		throw;	e.Location = this.Location				catch (RuntimeException e) { e.Location = this.Location; throw; }
ID:1283	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\Irony\CompilerServices\AST\VarRefNode.cs	93		throw;	rex.Location = this.Location				catch (RuntimeException rex) { rex.Location = this.Location; throw; }
ID:1284	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\Irony\CompilerServices\AST\VarRefNode.cs	101		throw;	rex.Location = this.Location				catch (RuntimeException rex) { rex.Location = this.Location; throw; }
ID:1285	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\Irony\CompilerServices\AST\VarRefNode.cs	109		throw;	rex.Location = this.Location				catch (RuntimeException rex) { rex.Location = this.Location; throw; }
									
									
--------------------------------------------------------									
"Exception Type [System.Runtime.InteropServices.ExternalException]: NumCatchBlock: 3, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1286	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Editing\EditingCommandHandler.cs	338				return false;			"catch (ExternalException) {// Apparently this exception sometimes happens randomly.// The MS controls just ignore it, so we'll do the same.return false;}"
ID:1287	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Editing\EditingCommandHandler.cs	389				return false;			"catch (ExternalException) {// Apparently this exception sometimes happens randomly.// The MS controls just ignore it, so we'll do the same.return false;}"
ID:1288	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Editing\EditingCommandHandler.cs	417				return;			catch (ExternalException) {return;}
									
									
--------------------------------------------------------									
"Exception Type [Mono.CSharp.CompletionResult]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 1, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1289	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\anonymous.cs	1222		throw;					catch (CompletionResult) {throw;}
ID:1290	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\eval.cs	396			prefix = cr.BaseText	return cr.Result;			catch (CompletionResult cr) {prefix = cr.BaseText;return cr.Result;}
									
									
--------------------------------------------------------									
"Exception Type [Mono.CSharp.FatalException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 1, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1291	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\anonymous.cs	1222		throw;					catch (FatalException) {throw;}
									
									
--------------------------------------------------------									
"Exception Type [System.DivideByZeroException]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1292	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\cfold.cs	697						"ec.Report.Error (20, loc, ""Division by constant zero"");"	"catch (DivideByZeroException) {ec.Report.Error (20, loc, ""Division by constant zero"");}"
ID:1293	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\cfold.cs	797						"ec.Report.Error (20, loc, ""Division by constant zero"");"	"catch (DivideByZeroException){ec.Report.Error (20, loc, ""Division by constant zero"");}"
									
									
--------------------------------------------------------									
"Exception Type [System.TypeLoadException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1294	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\class.cs	2223							"catch (TypeLoadException) {//// This is fine, the code still created the type//}"
									
									
--------------------------------------------------------									
"Exception Type [System.IndexOutOfRangeException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1295	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\cs-tokenizer.cs	3111						"Report.Error (645, Location, ""Identifier too long (limit is 512 chars)"");"	"catch (IndexOutOfRangeException) {Report.Error (645, Location, ""Identifier too long (limit is 512 chars)"");--pos;col += pos;}"
									
									
--------------------------------------------------------									
"Exception Type [System.Threading.ThreadAbortException]: NumCatchBlock: 1, NumLogged: 1, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 1."									
ID:1296	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Parser\mcs\eval.cs	332	"Console.WriteLine (""Interrupted!\n{0}"", e)"					Thread.ResetAbort ();	"catch (ThreadAbortException e){Thread.ResetAbort ();Console.WriteLine (""Interrupted!\n{0}"", e);}"
									
									
--------------------------------------------------------									
"Exception Type [GrammarErrorException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1297	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\Reports\Irony\CompilerServices\LALR\ParserControlDataBuilder.cs	39			Data.AnalysisCanceled = true		_grammar.Errors.Add(e.Message);		catch (GrammarErrorException e) { _grammar.Errors.Add(e.Message); Data.AnalysisCanceled = true; }
									
									
--------------------------------------------------------									
"Exception Type [Debugger.AddIn.Visualizers.DebuggerVisualizerException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1298	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Debugger\Debugger.AddIn\Visualizers\GraphVisualizer\ObjectGraphControl.xaml.cs	96			isSuccess = false		ErrorMessage(ex.Message);		catch(DebuggerVisualizerException ex){isSuccess = false;ErrorMessage(ex.Message);}
									
									
--------------------------------------------------------									
"Exception Type [System.ArithmeticException]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1299	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Resolver\CSharpResolver.cs	512				return new ErrorResolveResult(resultType);			catch (ArithmeticException) {return new ErrorResolveResult(resultType);}
ID:1300	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.CSharp\Resolver\CSharpResolver.cs	881				return new ErrorResolveResult(resultType);			catch (ArithmeticException) {return new ErrorResolveResult(resultType);}
									
									
